"ts_run","run_id","story_id","topstories_rank","beststories_rank","newstories_rank","status","score","descendants"
"2021-06-05 09:45:01",84009,27370026,64,1,,"hot",2315,837
"2021-06-05 09:50:01",84010,27370026,63,1,,"hot",2315,837
"2021-06-05 09:55:01",84011,27370026,62,1,,"hot",2315,837
"2021-06-05 10:00:01",84012,27370026,61,1,,"hot",2315,837
"2021-06-05 10:05:01",84013,27370026,61,1,,"hot",2315,837
"2021-06-05 10:10:01",84014,27370026,61,1,,"hot",2315,837
"2021-06-05 10:15:02",84015,27370026,61,1,,"hot",2315,837
"2021-06-05 10:20:01",84016,27370026,61,1,,"hot",2315,837
"2021-06-05 10:25:01",84017,27370026,61,1,,"hot",2316,837
"2021-06-05 10:30:01",84018,27370026,61,1,,"hot",2316,837
"2021-06-05 10:35:01",84019,27370026,61,1,,"hot",2316,837
"2021-06-05 10:40:01",84020,27370026,61,1,,"hot",2316,837
"2021-06-05 10:45:01",84021,27370026,60,1,,"hot",2317,837
"2021-06-05 10:50:01",84022,27370026,61,1,,"hot",2317,837
"2021-06-05 10:55:01",84023,27370026,60,1,,"hot",2317,837
"2021-06-05 11:00:01",84024,27370026,59,1,,"hot",2317,837
"2021-06-05 11:05:01",84025,27370026,59,1,,"hot",2317,837
"2021-06-05 11:10:01",84026,27370026,59,1,,"hot",2317,837
"2021-06-05 11:15:01",84027,27370026,59,1,,"hot",2317,837
"2021-06-05 11:20:01",84028,27370026,59,1,,"hot",2317,837
"2021-06-05 11:25:01",84029,27370026,59,1,,"hot",2317,837
"2021-06-05 11:30:01",84030,27370026,57,1,,"hot",2317,837
"2021-06-05 11:35:01",84031,27370026,57,1,,"hot",2317,837
"2021-06-05 11:40:01",84032,27370026,57,1,,"hot",2317,837
"2021-06-05 11:45:01",84033,27370026,57,1,,"hot",2317,837
"2021-06-05 11:50:01",84034,27370026,56,1,,"hot",2317,837
"2021-06-05 11:55:01",84035,27370026,57,1,,"hot",2317,837
"2021-06-05 12:00:01",84036,27370026,57,1,,"hot",2317,837
"2021-06-05 12:05:01",84037,27370026,58,1,,"hot",2317,837
"2021-06-05 12:10:01",84038,27370026,58,1,,"hot",2317,837
"2021-06-05 12:15:01",84039,27370026,58,1,,"hot",2317,837
"2021-06-05 12:20:01",84040,27370026,58,1,,"hot",2317,837
"2021-06-05 12:25:01",84041,27370026,59,1,,"hot",2317,837
"2021-06-05 12:30:01",84042,27370026,58,1,,"hot",2318,837
"2021-06-05 12:35:01",84043,27370026,59,1,,"hot",2318,837
"2021-06-05 12:40:02",84044,27370026,59,1,,"hot",2318,837
"2021-06-05 12:45:01",84045,27370026,58,1,,"hot",2318,837
"2021-06-05 12:50:01",84046,27370026,61,1,,"hot",2318,837
"2021-06-05 12:55:01",84047,27370026,61,1,,"hot",2318,837
"2021-06-05 13:00:01",84048,27370026,61,1,,"hot",2318,837
"2021-06-05 13:05:01",84049,27370026,60,1,,"hot",2318,837
"2021-06-05 13:10:01",84050,27370026,59,1,,"hot",2318,837
"2021-06-05 13:15:01",84051,27370026,59,1,,"hot",2318,837
"2021-06-05 13:20:01",84052,27370026,57,1,,"hot",2318,837
"2021-06-05 13:25:01",84053,27370026,58,1,,"hot",2318,837
"2021-06-05 13:30:01",84054,27370026,58,1,,"hot",2318,837
"2021-06-05 13:35:01",84055,27370026,62,1,,"hot",2318,837
"2021-06-05 13:40:01",84056,27370026,64,1,,"hot",2318,837
"2021-06-05 13:45:01",84057,27370026,64,1,,"hot",2318,838
"2021-06-05 13:50:02",84058,27370026,70,1,,"hot",2319,839
"2021-06-05 13:55:01",84059,27370026,70,1,,"hot",2319,839
"2021-06-05 14:00:01",84060,27370026,69,1,,"hot",2319,839
"2021-06-05 14:05:01",84061,27370026,68,1,,"hot",2319,839
"2021-06-05 14:10:01",84062,27370026,68,1,,"hot",2319,839
"2021-06-05 14:15:01",84063,27370026,68,1,,"hot",2319,839
"2021-06-05 14:20:01",84064,27370026,67,1,,"hot",2319,839
"2021-06-05 14:25:01",84065,27370026,66,1,,"hot",2319,839
"2021-06-05 14:30:01",84066,27370026,66,1,,"hot",2319,839
"2021-06-05 14:35:01",84067,27370026,66,1,,"hot",2320,839
"2021-06-05 14:40:01",84068,27370026,66,1,,"hot",2321,839
"2021-06-05 14:45:01",84069,27370026,67,1,,"hot",2321,840
"2021-06-05 14:50:01",84070,27370026,67,1,,"hot",2321,840
"2021-06-05 14:55:01",84071,27370026,67,1,,"hot",2321,840
"2021-06-05 15:00:01",84072,27370026,66,1,,"hot",2321,840
"2021-06-05 15:05:02",84073,27370026,65,1,,"hot",2321,840
"2021-06-05 15:10:01",84074,27370026,67,1,,"hot",2321,840
"2021-06-05 15:15:01",84075,27370026,69,1,,"hot",2321,840
"2021-06-05 15:20:01",84076,27370026,67,1,,"hot",2321,840
"2021-06-05 15:25:01",84077,27370026,66,1,,"hot",2321,840
"2021-06-05 15:30:01",84078,27370026,67,1,,"hot",2321,840
"2021-06-05 15:35:01",84079,27370026,69,1,,"hot",2321,840
"2021-06-05 15:40:01",84080,27370026,68,1,,"hot",2321,840
"2021-06-05 15:45:01",84081,27370026,69,1,,"hot",2321,840
"2021-06-05 15:50:01",84082,27370026,69,1,,"hot",2321,840
"2021-06-05 15:55:01",84083,27370026,67,1,,"hot",2321,840
"2021-06-05 16:00:01",84084,27370026,66,1,,"hot",2321,840
"2021-06-05 16:05:01",84085,27370026,66,1,,"hot",2321,840
"2021-06-05 16:10:01",84086,27370026,66,1,,"hot",2321,840
"2021-06-05 16:15:01",84087,27370026,67,1,,"hot",2321,840
"2021-06-05 16:20:01",84088,27370026,67,1,,"hot",2321,840
"2021-06-05 16:25:01",84089,27370026,67,1,,"hot",2321,840
"2021-06-05 16:30:01",84090,27370026,66,1,,"hot",2321,840
"2021-06-05 16:35:01",84091,27370026,70,1,,"hot",2321,840
"2021-06-05 16:40:01",84092,27370026,70,1,,"hot",2321,840
"2021-06-05 16:45:01",84093,27370026,70,1,,"hot",2321,840
"2021-06-05 16:50:01",84094,27370026,71,1,,"hot",2321,840
"2021-06-05 16:55:01",84095,27370026,67,1,,"hot",2322,840
"2021-06-05 17:00:01",84096,27370026,68,1,,"hot",2322,840
"2021-06-05 17:05:01",84097,27370026,69,1,,"hot",2322,840
"2021-06-05 17:10:01",84098,27370026,69,1,,"hot",2322,840
"2021-06-05 17:15:01",84099,27370026,70,1,,"hot",2323,840
"2021-06-05 17:20:01",84100,27370026,70,1,,"hot",2323,840
"2021-06-05 17:25:01",84101,27370026,69,1,,"hot",2323,840
"2021-06-05 17:30:01",84102,27370026,68,1,,"hot",2323,840
"2021-06-05 17:35:01",84103,27370026,69,1,,"hot",2323,840
"2021-06-05 17:40:01",84104,27370026,69,1,,"hot",2323,840
"2021-06-05 17:45:01",84105,27370026,70,1,,"hot",2323,840
"2021-06-05 17:50:01",84106,27370026,71,1,,"hot",2323,840
"2021-06-05 17:55:01",84107,27370026,71,1,,"hot",2323,840
"2021-06-05 18:00:01",84108,27370026,72,1,,"hot",2323,840
"2021-06-05 18:05:01",84109,27370026,72,1,,"hot",2323,840
"2021-06-05 18:10:02",84110,27370026,71,1,,"hot",2323,840
"2021-06-05 18:15:01",84111,27370026,70,1,,"hot",2323,840
"2021-06-05 18:20:01",84112,27370026,71,1,,"hot",2323,840
"2021-06-05 18:25:01",84113,27370026,70,1,,"hot",2323,840
"2021-06-05 18:30:01",84114,27370026,70,1,,"hot",2323,840
"2021-06-05 18:35:02",84115,27370026,67,1,,"hot",2323,840
"2021-06-05 18:40:02",84116,27370026,67,1,,"hot",2324,840
"2021-06-05 18:45:01",84117,27370026,66,1,,"hot",2324,840
"2021-06-05 18:50:01",84118,27370026,66,1,,"hot",2324,840
"2021-06-05 18:55:01",84119,27370026,66,1,,"hot",2324,840
"2021-06-05 19:00:01",84120,27370026,64,1,,"hot",2324,840
"2021-06-05 19:05:01",84121,27370026,64,1,,"hot",2324,840
"2021-06-05 19:10:01",84122,27370026,63,1,,"hot",2324,840
"2021-06-05 19:15:01",84123,27370026,63,1,,"hot",2324,840
"2021-06-05 19:20:01",84124,27370026,64,1,,"hot",2324,840
"2021-06-05 20:20:01",84136,27370026,,,,"cooling",2324,840
"2021-06-05 21:20:01",84148,27370026,,,,"cooling",2324,840
"2021-06-05 22:20:01",84160,27370026,,,,"cooling",2324,840
"2021-06-05 23:20:01",84172,27370026,,,,"cooling",2324,840
"2021-06-06 00:20:01",84184,27370026,,,,"cooling",2324,840
"2021-06-06 01:20:01",84196,27370026,,,,"cooling",2324,840
"2021-06-06 02:20:01",84208,27370026,,,,"cooling",2324,840
"2021-06-06 03:20:01",84220,27370026,,,,"cooling",2324,840
"2021-06-06 04:20:01",84232,27370026,,,,"cooling",2324,840
"2021-06-06 05:20:01",84244,27370026,,,,"cooling",2324,840
"2021-06-06 06:20:01",84256,27370026,,,,"cooling",2325,841
"2021-06-06 07:20:01",84268,27370026,,,,"cooling",2325,841
"2021-06-06 13:20:01",84340,27370026,,,,"cold",2325,841
"2021-06-06 19:25:01",84413,27370026,,,,"cold",2326,841
"2021-06-13 19:25:01",86429,27370026,,,,"frozen",2329,846
"2021-06-20 19:25:01",88445,27370026,,,,"frozen",2330,846
"2021-06-27 19:30:01",90462,27370026,,,,"frozen",2330,846
"2021-07-04 19:30:01",92478,27370026,,,,"frozen",2330,846
"2021-07-11 19:30:01",94494,27370026,,,,"frozen",2330,846
"2021-07-18 19:35:01",96511,27370026,,,,"frozen",2330,846
"2021-07-25 19:35:01",98527,27370026,,,,"frozen",2330,846
"2021-08-01 19:35:01",100543,27370026,,,,"frozen",2330,846
"2021-08-08 19:40:01",102560,27370026,,,,"frozen",2330,846
"2021-08-15 19:40:01",104576,27370026,,,,"frozen",2330,846
